width, p ,time
11,0.49000000000000027,71000
11,0.5000000000000002,71120
11,0.5100000000000002,71240
11,0.5200000000000002,71360
11,0.5300000000000002,71480
11,0.5400000000000003,71600
11,0.5500000000000003,71720
11,0.5600000000000003,71840
11,0.5700000000000003,71960
11,0.5800000000000003,72080
11,0.5900000000000003,72200
11,0.6000000000000003,72320
11,0.6100000000000003,72440
11,0.6200000000000003,72560
11,0.6300000000000003,72680
11,0.6400000000000003,72800
11,0.6500000000000004,72920
11,0.6600000000000004,73040
11,0.6700000000000004,73160
11,0.6800000000000004,73280
11,0.6900000000000004,73400
11,0.7000000000000004,73520
11,0.7100000000000004,73640
11,0.7200000000000004,73760
11,0.7300000000000004,73880
11,0.7400000000000004,74000
11,0.7500000000000004,74120
11,0.7600000000000005,74240
11,0.7700000000000005,74360
11,0.7800000000000005,74480
11,0.7900000000000005,74600
11,0.8000000000000005,74720
11,0.8100000000000005,74840
11,0.8200000000000005,74960
11,0.8300000000000005,75080
11,0.8400000000000005,75200
11,0.8500000000000005,75320
11,0.8600000000000005,75440
11,0.8700000000000006,75560
11,0.8800000000000006,75680
11,0.8900000000000006,75800
11,0.9000000000000006,75920
11,0.9100000000000006,76040
11,0.9200000000000006,76160
11,0.9300000000000006,76280
11,0.9400000000000006,76400
11,0.9500000000000006,76520
11,0.9600000000000006,76640
11,0.9700000000000006,76760
11,0.9800000000000006,76880
11,0.9900000000000007,77000
12,0.0,77130
12,0.01,77260
12,0.02,77390
12,0.03,77520
12,0.04,77650
12,0.05,77780
12,0.060000000000000005,77910
12,0.07,78040
12,0.08,78170
12,0.09,78300
12,0.09999999999999999,78430
12,0.10999999999999999,78560
12,0.11999999999999998,78690
12,0.12999999999999998,78820
12,0.13999999999999999,78950
12,0.15,79080
12,0.16,79210
12,0.17,79340
12,0.18000000000000002,79470
12,0.19000000000000003,79600
12,0.20000000000000004,79730
12,0.21000000000000005,79860
12,0.22000000000000006,79990
12,0.23000000000000007,80120
12,0.24000000000000007,80250
12,0.25000000000000006,80380
12,0.26000000000000006,80510
12,0.2700000000000001,80640
12,0.2800000000000001,80770
12,0.2900000000000001,80900
12,0.3000000000000001,81030
12,0.3100000000000001,81160
12,0.3200000000000001,81290
12,0.3300000000000001,81420
12,0.34000000000000014,81550
12,0.35000000000000014,81680
12,0.36000000000000015,81810
12,0.37000000000000016,81940
12,0.38000000000000017,82070
12,0.3900000000000002,82200
12,0.4000000000000002,82330
12,0.4100000000000002,82460
12,0.4200000000000002,82590
12,0.4300000000000002,82720
12,0.4400000000000002,82850
12,0.45000000000000023,82980
12,0.46000000000000024,83110
12,0.47000000000000025,83240
12,0.48000000000000026,83370
12,0.49000000000000027,83500
12,0.5000000000000002,83630
12,0.5100000000000002,83760
12,0.5200000000000002,83890
12,0.5300000000000002,84020
12,0.5400000000000003,84150
12,0.5500000000000003,84280
12,0.5600000000000003,84410
12,0.5700000000000003,84540
12,0.5800000000000003,84670
12,0.5900000000000003,84800
12,0.6000000000000003,84930
12,0.6100000000000003,85060
12,0.6200000000000003,85190
12,0.6300000000000003,85320
12,0.6400000000000003,85450
12,0.6500000000000004,85580
12,0.6600000000000004,85710
12,0.6700000000000004,85840
12,0.6800000000000004,85970
12,0.6900000000000004,86100
12,0.7000000000000004,86230
12,0.7100000000000004,86360
12,0.7200000000000004,86490
12,0.7300000000000004,86620
12,0.7400000000000004,86750
12,0.7500000000000004,86880
12,0.7600000000000005,87010
12,0.7700000000000005,87140
12,0.7800000000000005,87270
12,0.7900000000000005,87400
12,0.8000000000000005,87530
12,0.8100000000000005,87660
12,0.8200000000000005,87790
12,0.8300000000000005,87920
12,0.8400000000000005,88050
12,0.8500000000000005,88180
12,0.8600000000000005,88310
12,0.8700000000000006,88440
12,0.8800000000000006,88570
12,0.8900000000000006,88700
12,0.9000000000000006,88830
12,0.9100000000000006,88960
12,0.9200000000000006,89090
12,0.9300000000000006,89220
12,0.9400000000000006,89350
12,0.9500000000000006,89480
12,0.9600000000000006,89610
12,0.9700000000000006,89740
12,0.9800000000000006,89870
12,0.9900000000000007,90000
13,0.0,90140
13,0.01,90280
13,0.02,90420
13,0.03,90560
13,0.04,90700
13,0.05,90840
13,0.060000000000000005,90980
13,0.07,91120
13,0.08,91260
13,0.09,91400
13,0.09999999999999999,91540
13,0.10999999999999999,91680
13,0.11999999999999998,91820
13,0.12999999999999998,91960
13,0.13999999999999999,92100
13,0.15,92240
13,0.16,92380
13,0.17,92520
13,0.18000000000000002,92660
13,0.19000000000000003,92800
13,0.20000000000000004,92940
13,0.21000000000000005,93080
13,0.22000000000000006,93220
13,0.23000000000000007,93360
13,0.24000000000000007,93500
13,0.25000000000000006,93640
13,0.26000000000000006,93780
13,0.2700000000000001,93920
13,0.2800000000000001,94060
13,0.2900000000000001,94200
13,0.3000000000000001,94340
13,0.3100000000000001,94480
13,0.3200000000000001,94620
13,0.3300000000000001,94760
13,0.34000000000000014,94900
13,0.35000000000000014,95040
13,0.36000000000000015,95180
13,0.37000000000000016,95320
13,0.38000000000000017,95460
13,0.3900000000000002,95600
13,0.4000000000000002,95740
13,0.4100000000000002,95880
13,0.4200000000000002,96020
13,0.4300000000000002,96160
13,0.4400000000000002,96300
13,0.45000000000000023,96440
13,0.46000000000000024,96580
13,0.47000000000000025,96720
13,0.48000000000000026,96860
13,0.49000000000000027,97000
13,0.5000000000000002,97140
13,0.5100000000000002,97280
13,0.5200000000000002,97420
13,0.5300000000000002,97560
13,0.5400000000000003,97700
13,0.5500000000000003,97840
13,0.5600000000000003,97980
13,0.5700000000000003,98120
13,0.5800000000000003,98260
13,0.5900000000000003,98400
13,0.6000000000000003,98540
13,0.6100000000000003,98680
13,0.6200000000000003,98820
13,0.6300000000000003,98960
13,0.6400000000000003,99100
13,0.6500000000000004,99240
13,0.6600000000000004,99380
13,0.6700000000000004,99520
13,0.6800000000000004,99660
13,0.6900000000000004,99800
13,0.7000000000000004,99940
13,0.7100000000000004,100080
13,0.7200000000000004,100220
13,0.7300000000000004,100360
13,0.7400000000000004,100500
13,0.7500000000000004,100640
13,0.7600000000000005,100780
13,0.7700000000000005,100920
13,0.7800000000000005,101060
13,0.7900000000000005,101200
13,0.8000000000000005,101340
13,0.8100000000000005,101480
13,0.8200000000000005,101620
13,0.8300000000000005,101760
13,0.8400000000000005,101900
13,0.8500000000000005,102040
13,0.8600000000000005,102180
13,0.8700000000000006,102320
13,0.8800000000000006,102460
13,0.8900000000000006,102600
13,0.9000000000000006,102740
13,0.9100000000000006,102880
13,0.9200000000000006,103020
13,0.9300000000000006,103160
13,0.9400000000000006,103300
13,0.9500000000000006,103440
13,0.9600000000000006,103580
13,0.9700000000000006,103720
13,0.9800000000000006,103860
13,0.9900000000000007,104000
14,0.0,104150
14,0.01,104300
14,0.02,104450
14,0.03,104600
14,0.04,104750
14,0.05,104900
14,0.060000000000000005,105050
14,0.07,105200
14,0.08,105350
14,0.09,105500
14,0.09999999999999999,105650
14,0.10999999999999999,105800
14,0.11999999999999998,105950
14,0.12999999999999998,106100
14,0.13999999999999999,106250
14,0.15,106400
14,0.16,106550
14,0.17,106700
14,0.18000000000000002,106850
14,0.19000000000000003,107000
14,0.20000000000000004,107150
14,0.21000000000000005,107300
14,0.22000000000000006,107450
14,0.23000000000000007,107600
14,0.24000000000000007,107750
14,0.25000000000000006,107900
14,0.26000000000000006,108050
14,0.2700000000000001,108200
14,0.2800000000000001,108350
14,0.2900000000000001,108500
14,0.3000000000000001,108650
14,0.3100000000000001,108800
14,0.3200000000000001,108950
14,0.3300000000000001,109100
14,0.34000000000000014,109250
14,0.35000000000000014,109400
14,0.36000000000000015,109550
14,0.37000000000000016,109700
14,0.38000000000000017,109850
14,0.3900000000000002,110000
14,0.4000000000000002,110150
14,0.4100000000000002,110300
14,0.4200000000000002,110450
14,0.4300000000000002,110600
14,0.4400000000000002,110750
14,0.45000000000000023,110900
14,0.46000000000000024,111050
14,0.47000000000000025,111200
14,0.48000000000000026,111350
14,0.49000000000000027,111500
14,0.5000000000000002,111650
14,0.5100000000000002,111800
14,0.5200000000000002,111950
14,0.5300000000000002,112100
14,0.5400000000000003,112250
14,0.5500000000000003,112400
14,0.5600000000000003,112550
14,0.5700000000000003,112700
14,0.5800000000000003,112850
14,0.5900000000000003,113000
14,0.6000000000000003,113150
14,0.6100000000000003,113300
14,0.6200000000000003,113450
14,0.6300000000000003,113600
14,0.6400000000000003,113750
14,0.6500000000000004,113900
14,0.6600000000000004,114050
14,0.6700000000000004,114200
14,0.6800000000000004,114350
14,0.6900000000000004,114500
14,0.7000000000000004,114650
14,0.7100000000000004,114800
14,0.7200000000000004,114950
14,0.7300000000000004,115100
14,0.7400000000000004,115250
14,0.7500000000000004,115400
14,0.7600000000000005,115550
14,0.7700000000000005,115700
14,0.7800000000000005,115850
14,0.7900000000000005,116000
14,0.8000000000000005,116150
14,0.8100000000000005,116300
14,0.8200000000000005,116450
14,0.8300000000000005,116600
14,0.8400000000000005,116750
14,0.8500000000000005,116900
14,0.8600000000000005,117050
14,0.8700000000000006,117200
14,0.8800000000000006,117350
14,0.8900000000000006,117500
14,0.9000000000000006,117650
14,0.9100000000000006,117800
14,0.9200000000000006,117950
14,0.9300000000000006,118100
14,0.9400000000000006,118250
14,0.9500000000000006,118400
14,0.9600000000000006,118550
14,0.9700000000000006,118700
14,0.9800000000000006,118850
14,0.9900000000000007,119000
15,0.0,119160
15,0.01,119320
15,0.02,119480
15,0.03,119640
15,0.04,119800
15,0.05,119960
15,0.060000000000000005,120120
15,0.07,120280
15,0.08,120440
15,0.09,120600
15,0.09999999999999999,120760
15,0.10999999999999999,120920
15,0.11999999999999998,121080
15,0.12999999999999998,121240
15,0.13999999999999999,121400
15,0.15,121560
15,0.16,121720
15,0.17,121880
15,0.18000000000000002,122040
15,0.19000000000000003,122200
15,0.20000000000000004,122360
15,0.21000000000000005,122520
15,0.22000000000000006,122680
15,0.23000000000000007,122840
15,0.24000000000000007,123000
15,0.25000000000000006,123160
15,0.26000000000000006,123320
15,0.2700000000000001,123480
15,0.2800000000000001,123640
15,0.2900000000000001,123800
15,0.3000000000000001,123960
15,0.3100000000000001,124120
15,0.3200000000000001,124280
15,0.3300000000000001,124440
15,0.34000000000000014,124600
15,0.35000000000000014,124760
15,0.36000000000000015,124920
15,0.37000000000000016,125080
15,0.38000000000000017,125240
15,0.3900000000000002,125400
15,0.4000000000000002,125560
15,0.4100000000000002,125720
15,0.4200000000000002,125880
15,0.4300000000000002,126040
15,0.4400000000000002,126200
15,0.45000000000000023,126360
15,0.46000000000000024,126520
15,0.47000000000000025,126680
15,0.48000000000000026,126840
15,0.49000000000000027,127000
15,0.5000000000000002,127160
15,0.5100000000000002,127320
15,0.5200000000000002,127480
15,0.5300000000000002,127640
15,0.5400000000000003,127800
15,0.5500000000000003,127960
15,0.5600000000000003,128120
15,0.5700000000000003,128280
15,0.5800000000000003,128440
15,0.5900000000000003,128600
15,0.6000000000000003,128760
15,0.6100000000000003,128920
15,0.6200000000000003,129080
15,0.6300000000000003,129240
15,0.6400000000000003,129400
15,0.6500000000000004,129560
15,0.6600000000000004,129720
15,0.6700000000000004,129880
15,0.6800000000000004,130040
15,0.6900000000000004,130200
15,0.7000000000000004,130360
15,0.7100000000000004,130520
15,0.7200000000000004,130680
15,0.7300000000000004,130840
15,0.7400000000000004,131000
15,0.7500000000000004,131160
15,0.7600000000000005,131320
15,0.7700000000000005,131480
15,0.7800000000000005,131640
15,0.7900000000000005,131800
15,0.8000000000000005,131960
15,0.8100000000000005,132120
15,0.8200000000000005,132280
15,0.8300000000000005,132440
15,0.8400000000000005,132600
15,0.8500000000000005,132760
15,0.8600000000000005,132920
15,0.8700000000000006,133080
15,0.8800000000000006,133240
15,0.8900000000000006,133400
15,0.9000000000000006,133560
15,0.9100000000000006,133720
15,0.9200000000000006,133880
15,0.9300000000000006,134040
15,0.9400000000000006,134200
15,0.9500000000000006,134360
15,0.9600000000000006,134520
15,0.9700000000000006,134680
15,0.9800000000000006,134840
15,0.9900000000000007,135000
16,0.0,135170
16,0.01,135340
16,0.02,135510
16,0.03,135680
16,0.04,135850
16,0.05,136020
16,0.060000000000000005,136190
16,0.07,136360
16,0.08,136530
16,0.09,136700
16,0.09999999999999999,136870
16,0.10999999999999999,137040
16,0.11999999999999998,137210
16,0.12999999999999998,137380
16,0.13999999999999999,137550
16,0.15,137720
16,0.16,137890
16,0.17,138060
16,0.18000000000000002,138230
16,0.19000000000000003,138400
16,0.20000000000000004,138570
16,0.21000000000000005,138740
16,0.22000000000000006,138910
16,0.23000000000000007,139080
16,0.24000000000000007,139250
16,0.25000000000000006,139420
16,0.26000000000000006,139590
16,0.2700000000000001,139760
16,0.2800000000000001,139930
16,0.2900000000000001,140100
16,0.3000000000000001,140270
16,0.3100000000000001,140440
16,0.3200000000000001,140610
16,0.3300000000000001,140780
16,0.34000000000000014,140950
16,0.35000000000000014,141120
16,0.36000000000000015,141290
16,0.37000000000000016,141460
16,0.38000000000000017,141630
16,0.3900000000000002,141800
16,0.4000000000000002,141970
16,0.4100000000000002,142140
16,0.4200000000000002,142310
16,0.4300000000000002,142480
16,0.4400000000000002,142650
16,0.45000000000000023,142820
16,0.46000000000000024,142990
16,0.47000000000000025,143160
16,0.48000000000000026,143330
16,0.49000000000000027,143500
16,0.5000000000000002,143670
16,0.5100000000000002,143840
16,0.5200000000000002,144010
16,0.5300000000000002,144180
16,0.5400000000000003,144350
16,0.5500000000000003,144520
16,0.5600000000000003,144690
16,0.5700000000000003,144860
16,0.5800000000000003,145030
16,0.5900000000000003,145200
16,0.6000000000000003,145370
16,0.6100000000000003,145540
16,0.6200000000000003,145710
16,0.6300000000000003,145880
16,0.6400000000000003,146050
16,0.6500000000000004,146220
16,0.6600000000000004,146390
16,0.6700000000000004,146560
16,0.6800000000000004,146730
16,0.6900000000000004,146900
16,0.7000000000000004,147070
16,0.7100000000000004,147240
16,0.7200000000000004,147410
16,0.7300000000000004,147580
16,0.7400000000000004,147750
16,0.7500000000000004,147920
16,0.7600000000000005,148090
16,0.7700000000000005,148260
16,0.7800000000000005,148430
16,0.7900000000000005,148600
16,0.8000000000000005,148770
16,0.8100000000000005,148940
16,0.8200000000000005,149110
16,0.8300000000000005,149280
16,0.8400000000000005,149450
16,0.8500000000000005,149620
16,0.8600000000000005,149790
16,0.8700000000000006,149960
16,0.8800000000000006,150130
16,0.8900000000000006,150300
16,0.9000000000000006,150470
16,0.9100000000000006,150640
16,0.9200000000000006,150810
16,0.9300000000000006,150980
16,0.9400000000000006,151150
16,0.9500000000000006,151320
16,0.9600000000000006,151490
16,0.9700000000000006,151660
16,0.9800000000000006,151830
16,0.9900000000000007,152000
17,0.0,152180
17,0.01,152360
17,0.02,152540
17,0.03,152720
17,0.04,152900
17,0.05,153080
17,0.060000000000000005,153260
17,0.07,153440
17,0.08,153620
17,0.09,153800
17,0.09999999999999999,153980
17,0.10999999999999999,154160
17,0.11999999999999998,154340
17,0.12999999999999998,154520
17,0.13999999999999999,154700
17,0.15,154880
17,0.16,155060
17,0.17,155240
17,0.18000000000000002,155420
17,0.19000000000000003,155600
17,0.20000000000000004,155780
17,0.21000000000000005,155960
17,0.22000000000000006,156140
17,0.23000000000000007,156320
17,0.24000000000000007,156500
17,0.25000000000000006,156680
17,0.26000000000000006,156860
17,0.2700000000000001,157040
17,0.2800000000000001,157220
17,0.2900000000000001,157400
17,0.3000000000000001,157580
17,0.3100000000000001,157760
17,0.3200000000000001,157940
17,0.3300000000000001,158120
17,0.34000000000000014,158300
17,0.35000000000000014,158480
17,0.36000000000000015,158660
17,0.37000000000000016,158840
17,0.38000000000000017,159020
17,0.3900000000000002,159200
17,0.4000000000000002,159380
17,0.4100000000000002,159560
17,0.4200000000000002,159740
17,0.4300000000000002,159920
17,0.4400000000000002,160100
17,0.45000000000000023,160280
17,0.46000000000000024,160460
17,0.47000000000000025,160640
17,0.48000000000000026,160820
17,0.49000000000000027,161000
17,0.5000000000000002,161180
17,0.5100000000000002,161360
17,0.5200000000000002,161540
17,0.5300000000000002,161720
17,0.5400000000000003,161900
17,0.5500000000000003,162080
17,0.5600000000000003,162260
17,0.5700000000000003,162440
17,0.5800000000000003,162620
17,0.5900000000000003,162800
17,0.6000000000000003,162980
17,0.6100000000000003,163160
17,0.6200000000000003,163340
17,0.6300000000000003,163520
17,0.6400000000000003,163700
17,0.6500000000000004,163880
17,0.6600000000000004,164060
17,0.6700000000000004,164240
17,0.6800000000000004,164420
17,0.6900000000000004,164600
17,0.7000000000000004,164780
17,0.7100000000000004,164960
17,0.7200000000000004,165140
17,0.7300000000000004,165320
17,0.7400000000000004,165500
17,0.7500000000000004,165680
17,0.7600000000000005,165860
17,0.7700000000000005,166040
17,0.7800000000000005,166220
17,0.7900000000000005,166400
17,0.8000000000000005,166580
17,0.8100000000000005,166760
17,0.8200000000000005,166940
17,0.8300000000000005,167120
17,0.8400000000000005,167300
17,0.8500000000000005,167480
17,0.8600000000000005,167660
17,0.8700000000000006,167840
17,0.8800000000000006,168020
17,0.8900000000000006,168200
17,0.9000000000000006,168380
17,0.9100000000000006,168560
17,0.9200000000000006,168740
17,0.9300000000000006,168920
17,0.9400000000000006,169100
17,0.9500000000000006,169280
17,0.9600000000000006,169460
17,0.9700000000000006,169640
17,0.9800000000000006,169820
17,0.9900000000000007,170000
18,0.0,170190
18,0.01,170380
18,0.02,170570
18,0.03,170760
18,0.04,170950
18,0.05,171140
18,0.060000000000000005,171330
18,0.07,171520
18,0.08,171710
18,0.09,171900
18,0.09999999999999999,172090
18,0.10999999999999999,172280
18,0.11999999999999998,172470
18,0.12999999999999998,172660
18,0.13999999999999999,172850
18,0.15,173040
18,0.16,173230
18,0.17,173420
18,0.18000000000000002,173610
18,0.19000000000000003,173800
18,0.20000000000000004,173990
18,0.21000000000000005,174180
18,0.22000000000000006,174370
18,0.23000000000000007,174560
18,0.24000000000000007,174750
18,0.25000000000000006,174940
18,0.26000000000000006,175130
18,0.2700000000000001,175320
18,0.2800000000000001,175510
18,0.2900000000000001,175700
18,0.3000000000000001,175890
18,0.3100000000000001,176080
18,0.3200000000000001,176270
18,0.3300000000000001,176460
18,0.34000000000000014,176650
18,0.35000000000000014,176840
18,0.36000000000000015,177030
18,0.37000000000000016,177220
18,0.38000000000000017,177410
18,0.3900000000000002,177600
18,0.4000000000000002,177790
18,0.4100000000000002,177980
18,0.4200000000000002,178170
18,0.4300000000000002,178360
18,0.4400000000000002,178550
18,0.45000000000000023,178740
18,0.46000000000000024,178930
18,0.47000000000000025,179120
18,0.48000000000000026,179310
18,0.49000000000000027,179500
18,0.5000000000000002,179690
18,0.5100000000000002,179880
18,0.5200000000000002,180070
18,0.5300000000000002,180260
18,0.5400000000000003,180450
18,0.5500000000000003,180640
18,0.5600000000000003,180830
18,0.5700000000000003,181020
18,0.5800000000000003,181210
18,0.5900000000000003,181400
18,0.6000000000000003,181590
18,0.6100000000000003,181780
18,0.6200000000000003,181970
18,0.6300000000000003,182160
18,0.6400000000000003,182350
18,0.6500000000000004,182540
18,0.6600000000000004,182730
18,0.6700000000000004,182920
18,0.6800000000000004,183110
18,0.6900000000000004,183300
18,0.7000000000000004,183490
18,0.7100000000000004,183680
18,0.7200000000000004,183870
18,0.7300000000000004,184060
18,0.7400000000000004,184250
18,0.7500000000000004,184440
18,0.7600000000000005,184630
18,0.7700000000000005,184820
18,0.7800000000000005,185010
18,0.7900000000000005,185200
18,0.8000000000000005,185390
18,0.8100000000000005,185580
18,0.8200000000000005,185770
18,0.8300000000000005,185960
18,0.8400000000000005,186150
18,0.8500000000000005,186340
18,0.8600000000000005,186530
18,0.8700000000000006,186720
18,0.8800000000000006,186910
18,0.8900000000000006,187100
18,0.9000000000000006,187290
18,0.9100000000000006,187480
18,0.9200000000000006,187670
18,0.9300000000000006,187860
18,0.9400000000000006,188050
18,0.9500000000000006,188240
18,0.9600000000000006,188430
18,0.9700000000000006,188620
18,0.9800000000000006,188810
18,0.9900000000000007,189000
19,0.0,189200
19,0.01,189400
19,0.02,189600
19,0.03,189800
19,0.04,190000
19,0.05,190200
19,0.060000000000000005,190400
19,0.07,190600
19,0.08,190800
19,0.09,191000
19,0.09999999999999999,191200
19,0.10999999999999999,191400
19,0.11999999999999998,191600
19,0.12999999999999998,191800
19,0.13999999999999999,192000
19,0.15,192200
19,0.16,192400
19,0.17,192600
19,0.18000000000000002,192800
19,0.19000000000000003,193000
19,0.20000000000000004,193200
19,0.21000000000000005,193400
19,0.22000000000000006,193600
19,0.23000000000000007,193800
19,0.24000000000000007,194000
19,0.25000000000000006,194200
19,0.26000000000000006,194400
19,0.2700000000000001,194600
19,0.2800000000000001,194800
19,0.2900000000000001,195000
19,0.3000000000000001,195200
19,0.3100000000000001,195400
19,0.3200000000000001,195600
19,0.3300000000000001,195800
19,0.34000000000000014,196000
19,0.35000000000000014,196200
19,0.36000000000000015,196400
19,0.37000000000000016,196600
19,0.38000000000000017,196800
19,0.3900000000000002,197000
19,0.4000000000000002,197200
19,0.4100000000000002,197400
19,0.4200000000000002,197600
19,0.4300000000000002,197800
19,0.4400000000000002,198000
19,0.45000000000000023,198200
19,0.46000000000000024,198400
19,0.47000000000000025,198600
19,0.48000000000000026,198800
19,0.49000000000000027,199000
19,0.5000000000000002,199200
19,0.5100000000000002,199400
19,0.5200000000000002,199600
19,0.5300000000000002,199800
19,0.5400000000000003,200000
19,0.5500000000000003,200200
19,0.5600000000000003,200400
19,0.5700000000000003,200600
19,0.5800000000000003,200800
19,0.5900000000000003,201000
19,0.6000000000000003,201200
19,0.6100000000000003,201400
19,0.6200000000000003,201600
19,0.6300000000000003,201800
19,0.6400000000000003,202000
19,0.6500000000000004,202200
19,0.6600000000000004,202400
19,0.6700000000000004,202600
19,0.6800000000000004,202800
19,0.6900000000000004,203000
19,0.7000000000000004,203200
19,0.7100000000000004,203400
19,0.7200000000000004,203600
19,0.7300000000000004,203800
19,0.7400000000000004,204000
19,0.7500000000000004,204200
19,0.7600000000000005,204400
19,0.7700000000000005,204600
19,0.7800000000000005,204800
19,0.7900000000000005,205000
19,0.8000000000000005,205200
19,0.8100000000000005,205400
19,0.8200000000000005,205600
19,0.8300000000000005,205800
19,0.8400000000000005,206000
19,0.8500000000000005,206200
19,0.8600000000000005,206400
19,0.8700000000000006,206600
19,0.8800000000000006,206800
19,0.8900000000000006,207000
19,0.9000000000000006,207200
19,0.9100000000000006,207400
19,0.9200000000000006,207600
19,0.9300000000000006,207800
19,0.9400000000000006,208000
19,0.9500000000000006,208200
19,0.9600000000000006,208400
19,0.9700000000000006,208600
19,0.9800000000000006,208800
19,0.9900000000000007,209000
20,0.0,209210
20,0.01,209420
20,0.02,209630
20,0.03,209840
20,0.04,210050
20,0.05,210260
20,0.060000000000000005,210470
20,0.07,210680
20,0.08,210890
20,0.09,211100
20,0.09999999999999999,211310
20,0.10999999999999999,211520
20,0.11999999999999998,211730
20,0.12999999999999998,211940
20,0.13999999999999999,212150
20,0.15,212360
20,0.16,212570
20,0.17,212780
20,0.18000000000000002,212990
20,0.19000000000000003,213200
20,0.20000000000000004,213410
20,0.21000000000000005,213620
20,0.22000000000000006,213830
20,0.23000000000000007,214040
20,0.24000000000000007,214250
20,0.25000000000000006,214460
20,0.26000000000000006,214670
20,0.2700000000000001,214880
20,0.2800000000000001,215090
20,0.2900000000000001,215300
20,0.3000000000000001,215510
20,0.3100000000000001,215720
20,0.3200000000000001,215930
20,0.3300000000000001,216140
20,0.34000000000000014,216350
20,0.35000000000000014,216560
20,0.36000000000000015,216770
20,0.37000000000000016,216980
20,0.38000000000000017,217190
20,0.3900000000000002,217400
20,0.4000000000000002,217610
20,0.4100000000000002,217820
20,0.4200000000000002,218030
20,0.4300000000000002,218240
20,0.4400000000000002,218450
20,0.45000000000000023,218660
20,0.46000000000000024,218870
20,0.47000000000000025,219080
20,0.48000000000000026,219290
20,0.49000000000000027,219500
20,0.5000000000000002,219710
20,0.5100000000000002,219920
20,0.5200000000000002,220130
20,0.5300000000000002,220340
20,0.5400000000000003,220550
20,0.5500000000000003,220760
20,0.5600000000000003,220970
20,0.5700000000000003,221180
20,0.5800000000000003,221390
20,0.5900000000000003,221600
20,0.6000000000000003,221810
20,0.6100000000000003,222020
20,0.6200000000000003,222230
20,0.6300000000000003,222440
20,0.6400000000000003,222650
20,0.6500000000000004,222860
20,0.6600000000000004,223070
20,0.6700000000000004,223280
20,0.6800000000000004,223490
20,0.6900000000000004,223700
20,0.7000000000000004,223910
20,0.7100000000000004,224120
20,0.7200000000000004,224330
20,0.7300000000000004,224540
20,0.7400000000000004,224750
20,0.7500000000000004,224960
20,0.7600000000000005,225170
20,0.7700000000000005,225380
20,0.7800000000000005,225590
20,0.7900000000000005,225800
20,0.8000000000000005,226010
20,0.8100000000000005,226220
20,0.8200000000000005,226430
20,0.8300000000000005,226640
20,0.8400000000000005,226850
20,0.8500000000000005,227060
20,0.8600000000000005,227270
20,0.8700000000000006,227480
20,0.8800000000000006,227690
20,0.8900000000000006,227900
20,0.9000000000000006,228110
20,0.9100000000000006,228320
20,0.9200000000000006,228530
20,0.9300000000000006,228740
20,0.9400000000000006,228950
20,0.9500000000000006,229160
20,0.9600000000000006,229370
20,0.9700000000000006,229580
20,0.9800000000000006,229790
20,0.9900000000000007,230000
21,0.0,230220
21,0.01,230440
21,0.02,230660
21,0.03,230880
21,0.04,231100
21,0.05,231320
21,0.060000000000000005,231540
21,0.07,231760
21,0.08,231980
21,0.09,232200
21,0.09999999999999999,232420
21,0.10999999999999999,232640
21,0.11999999999999998,232860
21,0.12999999999999998,233080
21,0.13999999999999999,233300
21,0.15,233520
21,0.16,233740
21,0.17,233960
21,0.18000000000000002,234180
21,0.19000000000000003,234400
21,0.20000000000000004,234620
21,0.21000000000000005,234840
21,0.22000000000000006,235060
21,0.23000000000000007,235280
21,0.24000000000000007,235500
21,0.25000000000000006,235720
21,0.26000000000000006,235940
21,0.2700000000000001,236160
21,0.2800000000000001,236380
21,0.2900000000000001,236600
21,0.3000000000000001,236820
21,0.3100000000000001,237040
21,0.3200000000000001,237260
21,0.3300000000000001,237480
21,0.34000000000000014,237700
21,0.35000000000000014,237920
21,0.36000000000000015,238140
21,0.37000000000000016,238360
21,0.38000000000000017,238580
21,0.3900000000000002,238800
21,0.4000000000000002,239020
21,0.4100000000000002,239240
21,0.4200000000000002,239460
21,0.4300000000000002,239680
21,0.4400000000000002,239900
21,0.45000000000000023,240120
21,0.46000000000000024,240340
21,0.47000000000000025,240560
21,0.48000000000000026,240780
21,0.49000000000000027,241000
21,0.5000000000000002,241220
21,0.5100000000000002,241440
21,0.5200000000000002,241660
21,0.5300000000000002,241880
21,0.5400000000000003,242100
21,0.5500000000000003,242320
21,0.5600000000000003,242540
21,0.5700000000000003,242760
21,0.5800000000000003,242980
21,0.5900000000000003,243200
21,0.6000000000000003,243420
21,0.6100000000000003,243640
21,0.6200000000000003,243860
21,0.6300000000000003,244080
21,0.6400000000000003,244300
21,0.6500000000000004,244520
21,0.6600000000000004,244740
21,0.6700000000000004,244960
21,0.6800000000000004,245180
21,0.6900000000000004,245400
21,0.7000000000000004,245620
21,0.7100000000000004,245840
21,0.7200000000000004,246060
21,0.7300000000000004,246280
21,0.7400000000000004,246500
21,0.7500000000000004,246720
21,0.7600000000000005,246940
21,0.7700000000000005,247160
21,0.7800000000000005,247380
21,0.7900000000000005,247600
21,0.8000000000000005,247820
21,0.8100000000000005,248040
21,0.8200000000000005,248260
21,0.8300000000000005,248480
21,0.8400000000000005,248700
21,0.8500000000000005,248920
21,0.8600000000000005,249140
21,0.8700000000000006,249360
21,0.8800000000000006,249580
21,0.8900000000000006,249800
21,0.9000000000000006,250020
